transaction_id,user_id,amount,timestamp,country,state,location,device,payment_method,is_local,is_out_of_state,is_international,state_risk_level,international_risk_level,prev_transactions_24h,avg_amount_30d,transaction_hour,is_weekend,amount_to_avg_ratio,risk_score,fraud_score,label,is_high_amount,is_business_hours,is_suspicious_time
1d7078af2fee,1049969,271.98,2025-05-14T01:06:45.250651,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,3,2590.47,1,0,0.1,18,2,0,0,0,1
aad1f7fa9113,1627796,57.58,2025-04-13T04:51:18.250672,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1771.49,4,1,0.03,25,2,0,0,0,1
5c2e475417a0,6123733,31.49,2025-04-04T16:57:07.250687,IN,Rajasthan,"Rajasthan, India",Android,Credit Card,0,1,0,3,0,0,4951.84,16,0,0.01,44,4,0,0,1,0
403584f02f8d,3461168,2347.84,2025-05-18T18:47:07.250704,IN,Delhi,"Delhi, India",Android,Wallet,0,1,0,2,0,1,5669.18,18,1,0.41,28,3,0,0,0,0
55eced8eb8a6,1813928,99.17,2025-04-23T02:43:40.250718,IN,Punjab,"Punjab, India",Android,Credit Card,0,1,0,2,0,0,3774.14,2,0,0.03,47,5,0,0,0,1
7b8c2680e31d,5121955,120.15,2025-05-25T22:05:27.250733,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,1658.26,22,1,0.07,8,1,0,0,0,0
201fc209aa22,9304435,6.97,2025-04-24T07:59:44.250747,IN,Delhi,"Delhi, India",Android,UPI,0,1,0,2,0,0,3345.24,7,0,0.0,45,4,0,0,0,0
b2f105e2c9d5,1116445,1377.95,2025-04-27T20:22:22.250763,CA,,CA,iOS,Credit Card,0,0,1,0,2,0,17250.08,20,1,0.08,75,7,1,0,0,0
5cf5294c8a5f,1172280,40.92,2025-04-22T01:46:46.250779,IN,Karnataka,"Karnataka, India",iOS,Net Banking,1,0,0,0,0,2,1836.85,1,0,0.02,24,2,0,0,0,1
07daef55a683,7306210,3.04,2025-03-31T10:41:08.250794,IN,Punjab,"Punjab, India",macOS,Credit Card,0,1,0,2,0,1,4057.58,10,0,0.0,33,3,0,0,1,0
146d8a846a55,7393697,394.64,2025-04-29T07:35:35.250809,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,2204.31,7,0,0.18,11,1,0,0,0,0
ab97eaa36b1d,3964764,52.01,2025-05-20T18:56:29.250824,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,3,1863.85,18,0,0.03,3,0,0,0,0,0
0aac65a89f98,9631149,111.54,2025-04-03T16:14:55.250838,CN,,CN,iOS,Credit Card,0,0,1,0,4,0,2088.11,16,0,0.05,73,8,1,0,1,0
46b0e75ad829,9367144,38.42,2025-05-09T08:23:14.250853,IN,Kerala,"Kerala, India",Windows,Net Banking,0,1,0,1,0,1,5791.52,8,0,0.01,14,2,0,0,0,0
ec9b79e0e157,6235125,47.63,2025-03-29T18:45:52.250867,IN,Delhi,"Delhi, India",Android,UPI,0,1,0,2,0,0,3666.06,18,1,0.01,23,3,0,0,0,0
1e4e4af30648,2753482,126.71,2025-05-29T11:49:24.250882,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,1856.78,11,0,0.07,0,0,0,0,1,0
ca1e4b634eaa,3401934,15.2,2025-05-21T09:48:15.250896,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,0,1861.06,9,0,0.01,0,0,0,0,1,0
783098f7ae09,4603597,461.79,2025-04-21T14:27:31.250911,CA,,CA,Windows,Credit Card,0,0,1,0,2,0,35258.59,14,0,0.01,65,6,0,0,1,0
8b1933316d4c,2204808,79.43,2025-05-28T17:57:34.250925,IN,Maharashtra,"Maharashtra, India",Android,Wallet,0,1,0,2,0,0,4774.49,17,0,0.02,22,3,0,0,1,0
c3559ebd3cea,2767806,21.15,2025-04-07T06:54:51.250941,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,1578.71,6,0,0.01,5,1,0,0,0,0
7dd0c412dd15,4424681,2346.28,2025-04-16T05:03:50.250954,US,,US,iOS,Credit Card,0,0,1,0,2,0,24741.0,5,0,0.09,81,8,1,0,0,1
9b1d98d6b329,9255680,633.64,2025-05-11T03:54:43.250970,DE,,DE,macOS,Credit Card,0,0,1,0,2,0,10768.38,3,1,0.06,91,9,1,0,0,1
fa0900327feb,8226485,8.82,2025-04-13T18:44:01.250992,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,4,2285.76,18,1,0.0,15,1,0,0,0,0
5175c4d68986,4688080,16.77,2025-04-17T03:11:58.251009,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,2,5182.01,3,0,0.0,43,5,0,0,0,1
205a1f5e761e,7545915,4432.0,2025-04-18T17:11:20.251024,DE,,DE,Android,Debit Card,0,0,1,0,2,1,19257.28,17,0,0.23,43,5,0,0,1,0
75129e076340,2339381,20.79,2025-04-19T09:01:33.251041,IN,Karnataka,"Karnataka, India",Android,Wallet,1,0,0,0,0,1,1751.37,9,1,0.01,0,0,0,0,1,0
fdfd5361a177,9888807,72.64,2025-05-24T14:23:58.251057,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,1467.07,14,1,0.05,5,0,0,0,1,0
3d65e707f6f3,7300885,5.41,2025-05-08T14:25:09.251072,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,2635.91,14,0,0.0,5,0,0,0,1,0
2b0ed274c03c,1354914,202.23,2025-05-15T11:40:16.251086,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1201.42,11,0,0.17,3,0,0,0,1,0
a9ed8599fd9f,2116232,13.98,2025-04-08T19:37:23.251100,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,2,1982.7,19,0,0.01,3,0,0,0,0,0
30e17a378917,3602797,39.32,2025-05-09T13:26:23.251114,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,Credit Card,0,1,0,1,0,0,4105.59,13,0,0.01,28,2,0,0,1,0
a871fdb78ade,2133736,40.59,2025-04-11T00:29:39.251129,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,4,2705.18,0,0,0.01,16,1,0,0,0,0
72440c1acb04,5480550,2822.9,2025-04-27T09:47:10.251144,DE,,DE,Android,Debit Card,0,0,1,0,2,0,23011.26,9,1,0.12,63,6,0,0,1,0
c1ba86f996dd,1230152,44.55,2025-04-10T07:05:31.251159,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,2797.64,7,0,0.02,9,1,0,0,0,0
f9bca04e8174,2673155,27.37,2025-04-01T16:07:34.251174,IN,Karnataka,"Karnataka, India",iOS,Net Banking,1,0,0,0,0,0,3435.77,16,0,0.01,0,0,0,0,1,0
42607dd47674,3588743,183.66,2025-05-05T05:45:59.251188,IN,Gujarat,"Gujarat, India",iOS,Net Banking,0,1,0,2,0,0,4579.72,5,0,0.04,47,5,0,0,0,1
834e0b4f9f94,7383976,8.13,2025-04-24T19:13:20.251202,IN,Delhi,"Delhi, India",Android,Debit Card,0,1,0,2,0,2,7540.57,19,0,0.0,33,3,0,0,0,0
6862736c45ff,9251205,23.8,2025-05-27T14:09:38.251219,CA,,CA,Android,Credit Card,0,0,1,0,2,0,14712.41,14,0,0.0,65,6,0,0,1,0
4f9387f755aa,8587054,52.37,2025-05-28T14:15:44.251233,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,4,185.22,14,0,0.28,10,1,0,0,1,0
fc3395f20047,3602797,1224.56,2025-04-12T12:47:26.251248,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Wallet,0,1,0,3,0,0,3785.15,12,1,0.32,48,4,0,0,1,0
3275dc99f01e,7635379,32.0,2025-05-12T23:02:48.251263,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,4,982.43,23,0,0.03,25,2,0,0,0,0
d7d662fc5d13,2871046,8.29,2025-05-28T20:30:42.251278,IN,Maharashtra,"Maharashtra, India",iOS,UPI,0,1,0,2,0,2,904.9,20,0,0.01,25,3,0,0,0,0
9b16690d2a60,9033286,110.3,2025-03-29T17:49:08.251292,IN,Karnataka,"Karnataka, India",Windows,Credit Card,1,0,0,0,0,0,1435.91,17,1,0.08,8,0,0,0,1,0
fc817d7e9177,2407912,60.65,2025-04-05T03:57:51.251307,IN,Tamil Nadu,"Tamil Nadu, India",Windows,Wallet,0,1,0,1,0,3,3225.35,3,1,0.02,35,4,0,0,0,1
f4d43c531225,7881723,33.58,2025-05-20T08:20:11.251321,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,0,1743.43,8,0,0.02,8,0,0,0,0,0
38f7a650d79d,5007656,123.75,2025-05-15T17:05:09.251336,IN,Delhi,"Delhi, India",Android,UPI,0,1,0,2,0,2,4248.25,17,0,0.03,30,3,0,0,1,0
02c7aa94c7c2,7416862,201.7,2025-05-25T23:32:25.251350,CN,,CN,iOS,Debit Card,0,0,1,0,4,0,32069.33,23,1,0.01,87,9,1,0,0,0
ad32221c8e4a,5144062,54.86,2025-04-26T16:16:41.251365,IN,Kerala,"Kerala, India",iOS,Debit Card,0,1,0,1,0,0,5192.24,16,1,0.01,16,2,0,0,1,0
3cacff0a2994,6222413,76.15,2025-04-14T05:26:52.251387,IN,Kerala,"Kerala, India",Android,Credit Card,0,1,0,1,0,1,6279.96,5,0,0.01,37,4,0,0,0,1
1afb3ecc079b,2994158,15.79,2025-05-03T23:48:21.251404,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,2344.6,23,1,0.01,14,1,0,0,0,0
4140c4c6f673,2374335,150.56,2025-05-22T19:05:13.251419,JP,,JP,Windows,Debit Card,0,0,1,0,3,0,20934.03,19,0,0.01,61,6,0,0,0,0
d74c76817236,9743299,7.6,2025-04-07T11:25:50.251435,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,2894.26,11,0,0.0,4,0,0,0,1,0
fd2f84fee53b,3034713,1904.04,2025-05-03T15:50:22.251450,GB,,GB,iOS,Credit Card,0,0,1,0,2,0,19757.13,15,1,0.1,77,7,1,0,1,0
2788dcdf7542,5198644,121.03,2025-05-01T07:24:30.251465,DE,,DE,Android,Credit Card,0,0,1,0,2,2,15244.04,7,0,0.01,67,7,1,0,0,0
94ece887d39f,8847290,119.45,2025-05-16T13:55:25.251480,IN,Delhi,"Delhi, India",Android,Debit Card,0,1,0,2,0,0,5853.19,13,0,0.02,23,3,0,0,1,0
03287a738c96,8721975,99.86,2025-05-04T14:43:00.251495,CA,,CA,iOS,Credit Card,0,0,1,0,2,0,8920.44,14,1,0.01,68,7,1,0,1,0
44aca7de72f6,5527623,66.78,2025-04-06T13:29:32.251511,DE,,DE,Android,Credit Card,0,0,1,0,2,0,15704.84,13,1,0.0,68,7,1,0,1,0
7860ea52169a,9317239,1635.73,2025-05-24T06:26:09.251525,AU,,AU,iOS,Credit Card,0,0,1,0,2,0,13359.24,6,1,0.12,85,8,1,0,0,0
f2c627b7ed39,2614761,1039.69,2025-05-21T06:00:48.251539,DE,,DE,macOS,Debit Card,0,0,1,0,2,0,1050.45,6,0,0.99,54,6,0,0,0,0
2d0f9ffc5f92,7069851,5199.89,2025-05-24T03:33:15.251554,JP,,JP,Android,Credit Card,0,0,1,0,3,0,30285.57,3,1,0.17,100,10,1,0,0,1
ead208c68ebf,4528233,62.23,2025-04-05T20:59:20.251568,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,2,1578.54,20,1,0.04,36,3,0,0,0,0
d971f5301e36,9575092,266.5,2025-05-17T16:50:48.251584,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,0,478.62,16,1,0.56,0,0,0,0,1,0
a0c3b0fe7178,7823691,21.77,2025-05-09T01:42:37.251598,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,2,1888.46,1,0,0.01,20,2,0,0,0,1
101c9bd4b7bb,9285380,27.69,2025-05-21T12:32:47.251612,IN,West Bengal,"West Bengal, India",iOS,Credit Card,0,1,0,3,0,0,2200.55,12,0,0.01,48,4,0,0,1,0
205a9e7017ab,9135950,31.1,2025-05-09T05:48:08.251627,IN,Gujarat,"Gujarat, India",Android,Debit Card,0,1,0,2,0,1,6410.45,5,0,0.0,46,5,0,0,0,1
4c4db55ca525,5159912,441.96,2025-05-19T20:01:13.251642,IN,Delhi,"Delhi, India",iOS,Credit Card,0,1,0,2,0,0,6499.38,20,0,0.07,25,3,1,0,0,0
8e24f43ed333,3457229,43.2,2025-04-04T22:14:46.251660,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,1,3061.76,22,0,0.01,2,1,1,0,0,0
868d59dc41df,5242955,56.29,2025-03-31T16:21:36.251678,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,448.27,16,0,0.13,0,0,0,0,1,0
f0cf597492b9,8811034,293.62,2025-05-19T13:22:26.251693,CA,,CA,iOS,Credit Card,0,0,1,0,2,0,27074.54,13,0,0.01,57,6,0,0,1,0
172a2b3ca22a,7144622,33.95,2025-04-08T01:35:09.251708,GB,,GB,Android,Credit Card,0,0,1,0,2,0,17615.77,1,0,0.0,78,8,1,0,0,1
80ad57083794,8478246,766.45,2025-04-22T00:42:22.251724,SG,,SG,Android,Debit Card,0,0,1,0,2,0,33222.04,0,0,0.02,57,5,0,0,0,0
ad505b41c426,8083020,153.86,2025-04-06T14:59:41.251739,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,2,1964.62,14,1,0.08,33,3,0,0,1,0
bf9637b2799e,3813608,216.95,2025-04-20T08:46:03.251754,IN,Gujarat,"Gujarat, India",iOS,Debit Card,0,1,0,2,0,0,4483.64,8,1,0.05,33,3,0,0,0,0
cc809c2ed753,5882401,23.17,2025-04-24T02:46:12.251771,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,1,2493.9,2,0,0.01,27,2,0,0,0,1
e15efbe2679f,4175502,94.08,2025-05-25T18:49:01.251793,IN,Kerala,"Kerala, India",iOS,Debit Card,0,1,0,1,0,1,3316.44,18,1,0.03,12,2,0,0,0,0
734b55241493,3277041,141.92,2025-05-23T18:33:59.251809,FR,,FR,Android,Debit Card,0,0,1,0,2,0,7459.67,18,0,0.02,45,5,0,0,0,0
3d9987cca871,2882682,364.08,2025-03-30T04:28:57.251824,JP,,JP,iOS,Credit Card,0,0,1,0,3,0,8059.78,4,1,0.05,100,10,1,0,0,1
cc02574fa4cd,5872857,95.31,2025-05-22T01:38:34.251839,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,1,1984.45,1,0,0.05,17,2,0,0,0,1
b1653032299c,1068147,30.78,2025-05-28T15:46:26.251854,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,1,1804.75,15,0,0.02,21,2,0,0,1,0
c7f031f33b6e,5467587,17.26,2025-05-20T05:58:38.251870,IN,Gujarat,"Gujarat, India",iOS,Debit Card,0,1,0,2,0,0,620.73,5,0,0.03,47,5,0,0,0,1
23381437381d,3148245,165.36,2025-05-16T06:01:15.251885,JP,,JP,iOS,Debit Card,0,0,1,0,3,0,31538.43,6,0,0.01,66,7,1,0,0,0
6a13e2699c3f,8179442,14.6,2025-04-30T21:25:26.251901,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,1,1829.44,21,0,0.01,4,0,0,0,0,0
3d83ef487f2f,2133736,95.09,2025-04-23T00:07:18.251918,GB,,GB,Android,Credit Card,0,0,1,0,2,0,13328.23,0,0,0.01,68,6,0,0,0,0
b5273239d444,3976639,109.5,2025-05-24T04:53:19.251936,SG,,SG,Windows,Credit Card,0,0,1,0,2,0,12754.19,4,1,0.01,82,9,1,0,0,1
20c6a7815970,7257598,44.63,2025-05-09T00:21:15.251952,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,0,2487.24,0,0,0.02,18,2,0,0,0,0
5a5df82ddba1,7739751,1527.66,2025-05-15T10:19:24.251967,CN,,CN,Android,Debit Card,0,0,1,0,4,1,28019.76,10,0,0.05,74,7,1,0,1,0
c316226d4189,3713687,2047.64,2025-05-14T04:43:17.251982,AU,,AU,Android,Credit Card,0,0,1,0,2,0,23683.65,4,0,0.09,85,8,1,0,0,1
594e0807e14e,5389528,303.32,2025-04-06T03:29:21.251998,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,0,3854.83,3,1,0.08,48,5,0,0,0,1
b83385257d0c,4532171,71.32,2025-04-13T08:43:57.252013,CA,,CA,Windows,Credit Card,0,0,1,0,2,0,8979.77,8,1,0.01,66,7,1,0,0,0
d4e0d166ecf5,2208214,557.5,2025-04-25T16:54:49.252028,CN,,CN,iOS,Credit Card,0,0,1,0,4,1,27081.75,16,0,0.02,84,8,1,0,1,0
94d5fb6bda01,1370207,14.13,2025-04-07T06:11:20.252043,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,4,2966.35,6,0,0.0,15,2,0,0,0,0
50fb19664285,5989428,3589.91,2025-04-22T17:44:52.252059,FR,,FR,Android,Credit Card,0,0,1,0,2,0,14362.37,17,0,0.25,62,6,0,0,1,0
bd6b39aa5cb4,7755336,22.26,2025-04-30T22:50:02.252074,IN,Maharashtra,"Maharashtra, India",iOS,Credit Card,0,1,0,2,0,0,3398.72,22,0,0.01,48,4,0,0,0,0
f8106ec28fad,9884553,13.86,2025-05-08T22:57:52.252089,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Credit Card,0,1,0,1,0,1,4048.68,22,0,0.0,29,3,0,0,0,0
d3e8dff4b30b,1789779,26.36,2025-04-18T13:51:47.252103,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,0,684.15,13,0,0.04,0,0,0,0,1,0
c65469e91062,3855921,8.73,2025-05-11T10:03:40.252118,IN,Maharashtra,"Maharashtra, India",Android,UPI,0,1,0,2,0,0,3218.91,10,1,0.0,31,3,0,0,1,0
be084cfd88ca,8904481,377.1,2025-04-07T19:28:11.252132,US,,US,Windows,Debit Card,0,0,1,0,2,1,20983.72,19,0,0.02,42,5,0,0,0,0
eed76e233a61,6352160,8.94,2025-05-02T16:20:14.252148,IN,Haryana,"Haryana, India",Android,Debit Card,0,1,0,0,0,1,4316.65,16,0,0.0,7,1,0,0,1,0
64a7dd2000a9,6397686,1239.85,2025-05-09T06:33:56.252164,AU,,AU,iOS,Credit Card,0,0,1,0,2,0,13005.74,6,0,0.1,75,7,1,0,0,0
4bd52b8f9dac,2130413,539.6,2025-05-27T14:45:43.252185,IN,Delhi,"Delhi, India",iOS,Credit Card,0,1,0,2,0,1,3448.16,14,0,0.16,33,3,0,0,1,0
3bee122ee3cd,9129786,41.56,2025-04-16T20:52:05.252202,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,3054.87,20,0,0.01,5,0,0,0,0,0
2921b481bb9d,4542639,28.89,2025-05-22T11:19:14.252218,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,3,2163.78,11,0,0.01,0,0,0,0,1,0
b67aff4633db,6814331,44.93,2025-05-21T14:10:21.252233,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,3429.64,14,0,0.01,0,0,0,0,1,0
2841f53b32be,5967828,990.91,2025-04-04T03:21:51.252248,IN,Maharashtra,"Maharashtra, India",Android,Debit Card,0,1,0,2,0,1,4842.39,3,0,0.2,42,5,0,0,0,1
1e8e68dcef0c,2977640,468.37,2025-04-04T02:58:28.252262,SG,,SG,Android,Credit Card,0,0,1,0,2,1,16910.54,2,0,0.03,87,8,1,0,0,1
dbeb17daadfb,7783552,24.65,2025-03-30T04:31:28.252278,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,1745.44,4,1,0.01,21,2,0,0,0,1
77f5849e1a5a,7703958,45.3,2025-04-03T01:25:29.252293,IN,Rajasthan,"Rajasthan, India",Android,Debit Card,0,1,0,3,0,2,2647.07,1,0,0.02,54,6,0,0,0,1
b8b95eb442cc,3821488,338.07,2025-04-21T06:50:20.252308,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,2600.12,6,0,0.13,6,1,0,0,0,0
609a2a829a58,5290529,207.01,2025-04-29T17:41:04.252323,IN,Delhi,"Delhi, India",Android,Debit Card,0,1,0,2,0,0,4184.28,17,0,0.05,23,3,0,0,1,0
a2f90f6d7438,9849469,13.27,2025-04-10T12:45:13.252339,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,1209.11,12,0,0.01,2,0,0,0,1,0
4ff16c74c48b,6557134,553.3,2025-05-07T23:22:15.252356,GB,,GB,Windows,Net Banking,0,0,1,0,2,0,13710.49,23,0,0.04,77,8,1,0,0,0
6eaf3247466d,7135873,17.57,2025-04-12T01:45:11.252373,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,4,1090.52,1,1,0.02,32,3,0,0,0,1
e097361f0579,6751252,17.47,2025-04-03T09:46:43.252388,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,UPI,0,1,0,1,0,3,2936.09,9,0,0.01,16,2,0,0,1,0
75b6e7ee01f3,1840902,30.22,2025-05-06T19:20:58.252404,IN,Karnataka,"Karnataka, India",macOS,UPI,1,0,0,0,0,1,2082.76,19,0,0.01,16,1,0,0,0,0
6baeb8b8aa6c,1750701,21.46,2025-04-03T20:01:38.252420,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,0,1708.46,20,0,0.01,0,0,0,0,0,0
7f6410acd673,8148725,102.05,2025-04-09T16:07:53.252436,IN,Maharashtra,"Maharashtra, India",Android,Credit Card,0,1,0,2,0,2,5863.65,16,0,0.02,31,3,0,0,1,0
94f28be21f4f,9102173,26.24,2025-04-17T20:13:27.252451,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,2,1885.45,20,0,0.01,7,0,0,0,0,0
f4c0fad62622,6301817,29.58,2025-04-09T20:14:24.252467,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,2,2113.31,20,0,0.01,6,0,0,0,0,0
c9e78e955afa,8782549,14.6,2025-05-13T03:46:04.252481,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,3125.39,3,0,0.0,12,2,0,0,0,1
2e51e30d5e08,4221247,74.57,2025-05-18T12:06:39.252496,IN,Punjab,"Punjab, India",Windows,Credit Card,0,1,0,2,0,0,3655.88,12,1,0.02,36,3,0,0,1,0
4c15527bbdcb,4316175,1039.23,2025-03-31T17:58:00.252512,DE,,DE,Android,Credit Card,0,0,1,0,2,0,1997.54,17,0,0.52,56,6,0,0,1,0
553406680994,1230407,179.69,2025-05-12T19:20:02.252529,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,2,1595.15,19,0,0.11,5,0,0,0,0,0
4ab921445c09,4152275,179.78,2025-05-27T13:50:24.252546,IN,Tamil Nadu,"Tamil Nadu, India",Android,Net Banking,0,1,0,1,0,0,6289.46,13,0,0.03,12,2,0,0,1,0
7086f794201f,6652842,69.55,2025-04-28T06:36:19.252562,IN,Maharashtra,"Maharashtra, India",iOS,Net Banking,0,1,0,2,0,2,993.39,6,0,0.07,42,4,0,0,0,0
c3677d32d936,4288461,2116.87,2025-03-31T14:25:07.252586,GB,,GB,Android,Wallet,0,0,1,0,2,0,34377.63,14,0,0.06,45,5,0,0,1,0
4880f41a4ee3,4192053,33.6,2025-04-03T23:11:38.252606,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,5,2449.35,23,0,0.01,16,2,0,0,0,0
1995360b2677,5129689,373.81,2025-04-09T18:12:40.252622,IN,Madhya Pradesh,"Madhya Pradesh, India",Android,Wallet,0,1,0,0,0,0,2589.76,18,0,0.14,8,1,0,0,0,0
3c53e12faa51,6099162,382.47,2025-05-04T20:43:35.252637,GB,,GB,Android,Credit Card,0,0,1,0,2,0,8562.57,20,1,0.04,65,7,1,0,0,0
5db234efe59a,7129737,33.1,2025-05-03T00:05:39.252680,IN,Gujarat,"Gujarat, India",Android,Credit Card,0,1,0,2,0,0,3145.11,0,1,0.01,38,3,0,0,0,0
a65763a5052e,2500882,286.52,2025-05-12T21:22:36.252703,JP,,JP,Android,Credit Card,0,0,1,0,3,0,29178.77,21,0,0.01,74,7,1,0,0,0
4e219f6f95e2,6270881,2326.04,2025-04-07T01:13:51.252722,US,,US,Android,Debit Card,0,0,1,0,2,1,19197.92,1,0,0.12,65,7,1,0,0,1
11fcc3a68d7f,8178034,127.28,2025-05-15T05:38:20.252739,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,2,4556.13,5,0,0.03,47,5,0,0,0,1
f677f381fcb6,2933132,24.02,2025-04-15T14:27:29.252755,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,0,3146.23,14,0,0.01,28,3,0,0,1,0
e616c6f9e1d9,5627515,35.68,2025-04-28T04:34:09.252771,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,4,2317.27,4,0,0.02,24,3,0,0,0,1
2ee8d85e985a,7460726,46.93,2025-05-10T06:53:31.252786,IN,Kerala,"Kerala, India",iOS,Debit Card,0,1,0,1,0,0,1260.56,6,1,0.04,31,3,0,0,0,0
bb3c012511b6,9781384,6.6,2025-04-20T21:22:19.252803,IN,Uttar Pradesh,"Uttar Pradesh, India",iOS,Debit Card,0,1,0,3,0,0,4284.54,21,1,0.0,44,4,0,0,0,0
668e9b4cbfcb,7598448,186.31,2025-05-01T09:55:28.252818,IN,Kerala,"Kerala, India",Android,Credit Card,0,1,0,1,0,2,4071.52,9,0,0.05,19,2,0,0,1,0
ef7fce645c75,8739932,36.51,2025-04-18T13:45:14.252833,IN,Maharashtra,"Maharashtra, India",Windows,Credit Card,0,1,0,2,0,1,3627.03,13,0,0.01,36,3,0,0,1,0
10cde3371dc7,7821318,2216.28,2025-05-19T06:37:22.252849,GB,,GB,Android,Debit Card,0,0,1,0,2,0,27319.78,6,0,0.08,54,6,0,0,0,0
8ddd102fc07e,1407908,105.46,2025-05-18T05:58:54.252864,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1725.62,5,1,0.06,24,2,0,0,0,1
ea437210d685,3187483,25.08,2025-05-19T02:40:02.252880,IN,Telangana,"Telangana, India",iOS,Debit Card,0,1,0,1,0,0,3309.34,2,0,0.01,36,4,0,0,0,1
a4f4988b8242,8553888,6.23,2025-04-12T00:46:46.252895,IN,Telangana,"Telangana, India",iOS,UPI,0,1,0,1,0,1,4640.52,0,1,0.0,16,2,0,0,0,0
7e2ee7106262,4350585,3.52,2025-04-25T21:06:37.252910,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Debit Card,0,1,0,3,0,2,4162.72,21,0,0.0,39,4,0,0,0,0
5a8fd5fa6097,4893316,207.38,2025-04-29T17:38:48.252929,IN,Maharashtra,"Maharashtra, India",Android,Debit Card,0,1,0,2,0,2,6147.52,17,0,0.03,38,3,1,0,1,0
08cb25f764af,4770509,83.8,2025-05-16T22:25:58.252943,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,3266.14,22,0,0.03,4,1,0,0,0,0
e8d9daf56c15,6899478,241.62,2025-05-16T02:41:33.252959,DE,,DE,Android,Credit Card,0,0,1,0,2,0,23204.12,2,0,0.01,81,8,1,0,0,1
